qid,figure_index,figure_count,session,paper,question,file_name,relative_path,public_url
0580-2025MayJune-Paper13-Q10,1,2,2025MayJune,Paper13,Q10,Q10-Graph1.png,2025MayJune/Paper13/Q10/Q10-Graph1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper13/Q10/Q10-Graph1.png
0580-2025MayJune-Paper13-Q11,0,1,2025MayJune,Paper13,Q11,Q11-Figure1.png,2025MayJune/Paper13/Q11/Q11-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper13/Q11/Q11-Figure1.png
0580-2025MayJune-Paper13-Q12,0,1,2025MayJune,Paper13,Q12,Q12-Figure1.png,2025MayJune/Paper13/Q12/Q12-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper13/Q12/Q12-Figure1.png
0580-2025MayJune-Paper13-Q14,0,1,2025MayJune,Paper13,Q14,Q14-Figure1.png,2025MayJune/Paper13/Q14/Q14-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper13/Q14/Q14-Figure1.png
0580-2025MayJune-Paper13-Q15,0,1,2025MayJune,Paper13,Q15,Q15-Figure1.png,2025MayJune/Paper13/Q15/Q15-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper13/Q15/Q15-Figure1.png
0580-2025MayJune-Paper13-Q18,0,1,2025MayJune,Paper13,Q18,Q18-Figure1.png,2025MayJune/Paper13/Q18/Q18-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper13/Q18/Q18-Figure1.png
0580-2025MayJune-Paper13-Q19,0,1,2025MayJune,Paper13,Q19,Q19-Figure1.png,2025MayJune/Paper13/Q19/Q19-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper13/Q19/Q19-Figure1.png
0580-2025MayJune-Paper13-Q21,0,1,2025MayJune,Paper13,Q21,Q21-Figure1.png,2025MayJune/Paper13/Q21/Q21-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper13/Q21/Q21-Figure1.png
0580-2025MayJune-Paper13-Q23,0,1,2025MayJune,Paper13,Q23,Q23-Figure1.png,2025MayJune/Paper13/Q23/Q23-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper13/Q23/Q23-Figure1.png
0580-2025MayJune-Paper21-Q02,0,1,2025MayJune,Paper21,Q02,Q02-Figure1.png,2025MayJune/Paper21/Q02/Q02-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper21/Q02/Q02-Figure1.png
0580-2025MayJune-Paper21-Q06,0,1,2025MayJune,Paper21,Q06,Q06-Figure1.png,2025MayJune/Paper21/Q06/Q06-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper21/Q06/Q06-Figure1.png
0580-2025MayJune-Paper21-Q10,0,1,2025MayJune,Paper21,Q10,Q10-Figure1.png,2025MayJune/Paper21/Q10/Q10-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper21/Q10/Q10-Figure1.png
0580-2025MayJune-Paper21-Q11,0,1,2025MayJune,Paper21,Q11,Q11-Figure1.png,2025MayJune/Paper21/Q11/Q11-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper21/Q11/Q11-Figure1.png
0580-2025MayJune-Paper21-Q12,0,1,2025MayJune,Paper21,Q12,Q12-Figure1.png,2025MayJune/Paper21/Q12/Q12-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper21/Q12/Q12-Figure1.png
0580-2025MayJune-Paper21-Q13,0,1,2025MayJune,Paper21,Q13,Q13-Figure1.png,2025MayJune/Paper21/Q13/Q13-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper21/Q13/Q13-Figure1.png
0580-2025MayJune-Paper21-Q17,0,1,2025MayJune,Paper21,Q17,Q17-Figure1.png,2025MayJune/Paper21/Q17/Q17-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper21/Q17/Q17-Figure1.png
0580-2025MayJune-Paper21-Q20,0,1,2025MayJune,Paper21,Q20,Q20-Figure1.png,2025MayJune/Paper21/Q20/Q20-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper21/Q20/Q20-Figure1.png
0580-2025MayJune-Paper21-Q21,0,1,2025MayJune,Paper21,Q21,Q21-Figure1.png,2025MayJune/Paper21/Q21/Q21-Figure1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper21/Q21/Q21-Figure1.png
0580-2025MayJune-Paper22-Q01,0,2,2025MayJune,Paper22,Q01,Q01a.png,2025MayJune/Paper22/Q01/Q01a.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q01/Q01a.png
0580-2025MayJune-Paper22-Q01,1,2,2025MayJune,Paper22,Q01,Q01b.png,2025MayJune/Paper22/Q01/Q01b.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q01/Q01b.png
0580-2025MayJune-Paper22-Q02,0,1,2025MayJune,Paper22,Q02,Q02.png,2025MayJune/Paper22/Q02/Q02.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q02/Q02.png
0580-2025MayJune-Paper22-Q03,0,1,2025MayJune,Paper22,Q03,Q03.png,2025MayJune/Paper22/Q03/Q03.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q03/Q03.png
0580-2025MayJune-Paper22-Q04,0,1,2025MayJune,Paper22,Q04,Q04.png,2025MayJune/Paper22/Q04/Q04.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q04/Q04.png
0580-2025MayJune-Paper22-Q05,0,1,2025MayJune,Paper22,Q05,Q05.png,2025MayJune/Paper22/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q05/Q05.png
0580-2025MayJune-Paper22-Q10,0,1,2025MayJune,Paper22,Q10,Q10.png,2025MayJune/Paper22/Q10/Q10.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q10/Q10.png
0580-2025MayJune-Paper22-Q12,0,1,2025MayJune,Paper22,Q12,Q12.png,2025MayJune/Paper22/Q12/Q12.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q12/Q12.png
0580-2025MayJune-Paper22-Q13,0,4,2025MayJune,Paper22,Q13,Q13a.png,2025MayJune/Paper22/Q13/Q13a.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q13/Q13a.png
0580-2025MayJune-Paper22-Q13,1,4,2025MayJune,Paper22,Q13,Q13aii.png,2025MayJune/Paper22/Q13/Q13aii.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q13/Q13aii.png
0580-2025MayJune-Paper22-Q13,2,4,2025MayJune,Paper22,Q13,Q13b.png,2025MayJune/Paper22/Q13/Q13b.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q13/Q13b.png
0580-2025MayJune-Paper22-Q13,3,4,2025MayJune,Paper22,Q13,Q13bi.png,2025MayJune/Paper22/Q13/Q13bi.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q13/Q13bi.png
0580-2025MayJune-Paper22-Q15,0,1,2025MayJune,Paper22,Q15,Q15.png,2025MayJune/Paper22/Q15/Q15.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q15/Q15.png
0580-2025MayJune-Paper22-Q16,0,1,2025MayJune,Paper22,Q16,Q16.png,2025MayJune/Paper22/Q16/Q16.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q16/Q16.png
0580-2025MayJune-Paper22-Q21,0,1,2025MayJune,Paper22,Q21,Q21.png,2025MayJune/Paper22/Q21/Q21.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q21/Q21.png
0580-2025MayJune-Paper22-Q23,0,1,2025MayJune,Paper22,Q23,Q23.png,2025MayJune/Paper22/Q23/Q23.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper22/Q23/Q23.png
0580-2025MayJune-Paper23-Q02,0,1,2025MayJune,Paper23,Q02,Q02.png,2025MayJune/Paper23/Q02/Q02.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper23/Q02/Q02.png
0580-2025MayJune-Paper23-Q03,0,1,2025MayJune,Paper23,Q03,Q03.png,2025MayJune/Paper23/Q03/Q03.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper23/Q03/Q03.png
0580-2025MayJune-Paper23-Q05,0,1,2025MayJune,Paper23,Q05,Q05.png,2025MayJune/Paper23/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper23/Q05/Q05.png
0580-2025MayJune-Paper23-Q06,0,2,2025MayJune,Paper23,Q06,Q06-1.png,2025MayJune/Paper23/Q06/Q06-1.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper23/Q06/Q06-1.png
0580-2025MayJune-Paper23-Q06,1,2,2025MayJune,Paper23,Q06,Q06-2.png,2025MayJune/Paper23/Q06/Q06-2.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper23/Q06/Q06-2.png
0580-2025MayJune-Paper23-Q11,0,1,2025MayJune,Paper23,Q11,Q11a.png,2025MayJune/Paper23/Q11/Q11a.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper23/Q11/Q11a.png
0580-2025MayJune-Paper23-Q13,0,1,2025MayJune,Paper23,Q13,Q13.png,2025MayJune/Paper23/Q13/Q13.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper23/Q13/Q13.png
0580-2025MayJune-Paper23-Q17,0,1,2025MayJune,Paper23,Q17,Q17.png,2025MayJune/Paper23/Q17/Q17.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper23/Q17/Q17.png
0580-2025MayJune-Paper23-Q20,0,1,2025MayJune,Paper23,Q20,Q20.png,2025MayJune/Paper23/Q20/Q20.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper23/Q20/Q20.png
0580-2025MayJune-Paper23-Q23,0,1,2025MayJune,Paper23,Q23,Q23a.png,2025MayJune/Paper23/Q23/Q23a.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper23/Q23/Q23a.png
0580-2025MayJune-Paper31-Q01,0,1,2025MayJune,Paper31,Q01,Q01.png,2025MayJune/Paper31/Q01/Q01.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q01/Q01.png
0580-2025MayJune-Paper31-Q05,0,1,2025MayJune,Paper31,Q05,Q05.png,2025MayJune/Paper31/Q05/Q05.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q05/Q05.png
0580-2025MayJune-Paper31-Q06,0,1,2025MayJune,Paper31,Q06,Q06.png,2025MayJune/Paper31/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q06/Q06.png
0580-2025MayJune-Paper31-Q09,0,1,2025MayJune,Paper31,Q09,Q09.png,2025MayJune/Paper31/Q09/Q09.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q09/Q09.png
0580-2025MayJune-Paper31-Q13,0,1,2025MayJune,Paper31,Q13,Q13.png,2025MayJune/Paper31/Q13/Q13.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q13/Q13.png
0580-2025MayJune-Paper31-Q15,0,1,2025MayJune,Paper31,Q15,Q15.png,2025MayJune/Paper31/Q15/Q15.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q15/Q15.png
0580-2025MayJune-Paper31-Q16,0,1,2025MayJune,Paper31,Q16,Q16.png,2025MayJune/Paper31/Q16/Q16.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q16/Q16.png
0580-2025MayJune-Paper31-Q19,0,1,2025MayJune,Paper31,Q19,Q19.png,2025MayJune/Paper31/Q19/Q19.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q19/Q19.png
0580-2025MayJune-Paper31-Q20,0,1,2025MayJune,Paper31,Q20,Q20.png,2025MayJune/Paper31/Q20/Q20.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q20/Q20.png
0580-2025MayJune-Paper31-Q21,0,1,2025MayJune,Paper31,Q21,Q21.png,2025MayJune/Paper31/Q21/Q21.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q21/Q21.png
0580-2025MayJune-Paper31-Q24,0,1,2025MayJune,Paper31,Q24,Q24.png,2025MayJune/Paper31/Q24/Q24.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q24/Q24.png
0580-2025MayJune-Paper31-Q26,0,1,2025MayJune,Paper31,Q26,Q26.png,2025MayJune/Paper31/Q26/Q26.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q26/Q26.png
0580-2025MayJune-Paper31-Q28,0,2,2025MayJune,Paper31,Q28,Q28ai.png,2025MayJune/Paper31/Q28/Q28ai.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q28/Q28ai.png
0580-2025MayJune-Paper31-Q28,1,2,2025MayJune,Paper31,Q28,Q28aii.png,2025MayJune/Paper31/Q28/Q28aii.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q28/Q28aii.png
0580-2025MayJune-Paper31-Q29,0,1,2025MayJune,Paper31,Q29,Q29.png,2025MayJune/Paper31/Q29/Q29.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q29/Q29.png
0580-2025MayJune-Paper31-Q30,0,1,2025MayJune,Paper31,Q30,Q30.png,2025MayJune/Paper31/Q30/Q30.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper31/Q30/Q30.png
0580-2025MayJune-Paper32-Q02,0,1,2025MayJune,Paper32,Q02,Q02.png,2025MayJune/Paper32/Q02/Q02.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper32/Q02/Q02.png
0580-2025MayJune-Paper32-Q09,0,1,2025MayJune,Paper32,Q09,Q09b.png,2025MayJune/Paper32/Q09/Q09b.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper32/Q09/Q09b.png
0580-2025MayJune-Paper32-Q10,0,1,2025MayJune,Paper32,Q10,Q10.png,2025MayJune/Paper32/Q10/Q10.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper32/Q10/Q10.png
0580-2025MayJune-Paper32-Q11,0,1,2025MayJune,Paper32,Q11,Q11.png,2025MayJune/Paper32/Q11/Q11.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper32/Q11/Q11.png
0580-2025MayJune-Paper32-Q12,0,2,2025MayJune,Paper32,Q12,Q12a.png,2025MayJune/Paper32/Q12/Q12a.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper32/Q12/Q12a.png
0580-2025MayJune-Paper32-Q12,1,2,2025MayJune,Paper32,Q12,Q12b.png,2025MayJune/Paper32/Q12/Q12b.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper32/Q12/Q12b.png
0580-2025MayJune-Paper32-Q22,0,1,2025MayJune,Paper32,Q22,Q22.png,2025MayJune/Paper32/Q22/Q22.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper32/Q22/Q22.png
0580-2025MayJune-Paper32-Q24,0,1,2025MayJune,Paper32,Q24,Q24.png,2025MayJune/Paper32/Q24/Q24.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper32/Q24/Q24.png
0580-2025MayJune-Paper33-Q01,0,1,2025MayJune,Paper33,Q01,Q01.png,2025MayJune/Paper33/Q01/Q01.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q01/Q01.png
0580-2025MayJune-Paper33-Q02,0,1,2025MayJune,Paper33,Q02,Q02.png,2025MayJune/Paper33/Q02/Q02.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q02/Q02.png
0580-2025MayJune-Paper33-Q03,0,1,2025MayJune,Paper33,Q03,Q03.png,2025MayJune/Paper33/Q03/Q03.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q03/Q03.png
0580-2025MayJune-Paper33-Q04,0,1,2025MayJune,Paper33,Q04,Q04.png,2025MayJune/Paper33/Q04/Q04.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q04/Q04.png
0580-2025MayJune-Paper33-Q06,0,1,2025MayJune,Paper33,Q06,Q06.png,2025MayJune/Paper33/Q06/Q06.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q06/Q06.png
0580-2025MayJune-Paper33-Q09,0,1,2025MayJune,Paper33,Q09,Q09.png,2025MayJune/Paper33/Q09/Q09.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q09/Q09.png
0580-2025MayJune-Paper33-Q12,0,1,2025MayJune,Paper33,Q12,Q12.png,2025MayJune/Paper33/Q12/Q12.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q12/Q12.png
0580-2025MayJune-Paper33-Q15,0,1,2025MayJune,Paper33,Q15,Q15.png,2025MayJune/Paper33/Q15/Q15.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q15/Q15.png
0580-2025MayJune-Paper33-Q16,0,1,2025MayJune,Paper33,Q16,Q16.png,2025MayJune/Paper33/Q16/Q16.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q16/Q16.png
0580-2025MayJune-Paper33-Q17,0,1,2025MayJune,Paper33,Q17,Q17.png,2025MayJune/Paper33/Q17/Q17.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q17/Q17.png
0580-2025MayJune-Paper33-Q18,0,2,2025MayJune,Paper33,Q18,Q18a.png,2025MayJune/Paper33/Q18/Q18a.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q18/Q18a.png
0580-2025MayJune-Paper33-Q18,1,2,2025MayJune,Paper33,Q18,Q18b.png,2025MayJune/Paper33/Q18/Q18b.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q18/Q18b.png
0580-2025MayJune-Paper33-Q19,0,2,2025MayJune,Paper33,Q19,Q19a.png,2025MayJune/Paper33/Q19/Q19a.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q19/Q19a.png
0580-2025MayJune-Paper33-Q19,1,2,2025MayJune,Paper33,Q19,Q19b.png,2025MayJune/Paper33/Q19/Q19b.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q19/Q19b.png
0580-2025MayJune-Paper33-Q20,0,1,2025MayJune,Paper33,Q20,Q20.png,2025MayJune/Paper33/Q20/Q20.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q20/Q20.png
0580-2025MayJune-Paper33-Q22,0,1,2025MayJune,Paper33,Q22,Q22.png,2025MayJune/Paper33/Q22/Q22.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q22/Q22.png
0580-2025MayJune-Paper33-Q23,0,1,2025MayJune,Paper33,Q23,Q23.png,2025MayJune/Paper33/Q23/Q23.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q23/Q23.png
0580-2025MayJune-Paper33-Q24,0,1,2025MayJune,Paper33,Q24,Q24.png,2025MayJune/Paper33/Q24/Q24.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper33/Q24/Q24.png
0580-2025MayJune-Paper41-Q04,0,1,2025MayJune,Paper41,Q04,Q04-CoordinateShapes.png,2025MayJune/Paper41/Q04/Q04-CoordinateShapes.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q04/Q04-CoordinateShapes.png
0580-2025MayJune-Paper41-Q07,0,1,2025MayJune,Paper41,Q07,Q07-NumberLine.png,2025MayJune/Paper41/Q07/Q07-NumberLine.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q07/Q07-NumberLine.png
0580-2025MayJune-Paper41-Q12,0,1,2025MayJune,Paper41,Q12,Q12-TrianglePQR.png,2025MayJune/Paper41/Q12/Q12-TrianglePQR.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q12/Q12-TrianglePQR.png
0580-2025MayJune-Paper41-Q14,0,2,2025MayJune,Paper41,Q14,Q14-XYValueTable.png,2025MayJune/Paper41/Q14/Q14-XYValueTable.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q14/Q14-XYValueTable.png
0580-2025MayJune-Paper41-Q14,1,2,2025MayJune,Paper41,Q14,Q14b-CoordinateGrid.png,2025MayJune/Paper41/Q14/Q14b-CoordinateGrid.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q14/Q14b-CoordinateGrid.png
0580-2025MayJune-Paper41-Q15,0,2,2025MayJune,Paper41,Q15,Q15-HeightFrequencyTable.png,2025MayJune/Paper41/Q15/Q15-HeightFrequencyTable.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q15/Q15-HeightFrequencyTable.png
0580-2025MayJune-Paper41-Q15,1,2,2025MayJune,Paper41,Q15,Q15c-FrequencyDensityHistogram.png,2025MayJune/Paper41/Q15/Q15c-FrequencyDensityHistogram.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q15/Q15c-FrequencyDensityHistogram.png
0580-2025MayJune-Paper41-Q17,0,1,2025MayJune,Paper41,Q17,Q17-QuadrilateralABCD.png,2025MayJune/Paper41/Q17/Q17-QuadrilateralABCD.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q17/Q17-QuadrilateralABCD.png
0580-2025MayJune-Paper41-Q19,0,1,2025MayJune,Paper41,Q19,Q19-CircleSector.png,2025MayJune/Paper41/Q19/Q19-CircleSector.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q19/Q19-CircleSector.png
0580-2025MayJune-Paper41-Q20,0,2,2025MayJune,Paper41,Q20,Q20-SquarePyramid.png,2025MayJune/Paper41/Q20/Q20-SquarePyramid.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q20/Q20-SquarePyramid.png
0580-2025MayJune-Paper41-Q20,1,2,2025MayJune,Paper41,Q20,Q20b-Frustum.png,2025MayJune/Paper41/Q20/Q20b-Frustum.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper41/Q20/Q20b-Frustum.png
0580-2025MayJune-Paper42-Q02,0,1,2025MayJune,Paper42,Q02,Q02-PrismNet.png,2025MayJune/Paper42/Q02/Q02-PrismNet.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper42/Q02/Q02-PrismNet.png
0580-2025MayJune-Paper42-Q04,0,1,2025MayJune,Paper42,Q04,Q04-TrapeziumABCD.png,2025MayJune/Paper42/Q04/Q04-TrapeziumABCD.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper42/Q04/Q04-TrapeziumABCD.png
0580-2025MayJune-Paper42-Q13,0,1,2025MayJune,Paper42,Q13,Q13-SimilarTriangles.png,2025MayJune/Paper42/Q13/Q13-SimilarTriangles.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper42/Q13/Q13-SimilarTriangles.png
0580-2025MayJune-Paper42-Q18,0,1,2025MayJune,Paper42,Q18,Q18-CyclicPolygon.png,2025MayJune/Paper42/Q18/Q18-CyclicPolygon.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper42/Q18/Q18-CyclicPolygon.png
0580-2025MayJune-Paper42-Q20,0,1,2025MayJune,Paper42,Q20,Q20-QuadrilateralABCD.png,2025MayJune/Paper42/Q20/Q20-QuadrilateralABCD.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper42/Q20/Q20-QuadrilateralABCD.png
0580-2025MayJune-Paper42-Q22,0,1,2025MayJune,Paper42,Q22,Q22-VennDiagram.png,2025MayJune/Paper42/Q22/Q22-VennDiagram.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper42/Q22/Q22-VennDiagram.png
0580-2025MayJune-Paper42-Q27,0,1,2025MayJune,Paper42,Q27,Q27-Cuboid.png,2025MayJune/Paper42/Q27/Q27-Cuboid.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper42/Q27/Q27-Cuboid.png
0580-2025MayJune-Paper43-Q02,0,1,2025MayJune,Paper43,Q02,Q02-LineSegmentAB.png,2025MayJune/Paper43/Q02/Q02-LineSegmentAB.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q02/Q02-LineSegmentAB.png
0580-2025MayJune-Paper43-Q03,0,1,2025MayJune,Paper43,Q03,Q03-NumberCards.png,2025MayJune/Paper43/Q03/Q03-NumberCards.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q03/Q03-NumberCards.png
0580-2025MayJune-Paper43-Q04,0,1,2025MayJune,Paper43,Q04,Q04-PentagonShape.png,2025MayJune/Paper43/Q04/Q04-PentagonShape.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q04/Q04-PentagonShape.png
0580-2025MayJune-Paper43-Q11,0,1,2025MayJune,Paper43,Q11,Q11-SequenceTable.png,2025MayJune/Paper43/Q11/Q11-SequenceTable.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q11/Q11-SequenceTable.png
0580-2025MayJune-Paper43-Q16,0,1,2025MayJune,Paper43,Q16,Q16-CoordinateGrid.png,2025MayJune/Paper43/Q16/Q16-CoordinateGrid.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q16/Q16-CoordinateGrid.png
0580-2025MayJune-Paper43-Q17,0,1,2025MayJune,Paper43,Q17,Q17-VennDiagramABC.png,2025MayJune/Paper43/Q17/Q17-VennDiagramABC.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q17/Q17-VennDiagramABC.png
0580-2025MayJune-Paper43-Q18,0,2,2025MayJune,Paper43,Q18,Q18-Cuboid.png,2025MayJune/Paper43/Q18/Q18-Cuboid.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q18/Q18-Cuboid.png
0580-2025MayJune-Paper43-Q18,1,2,2025MayJune,Paper43,Q18,Q18c-CuboidAB.png,2025MayJune/Paper43/Q18/Q18c-CuboidAB.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q18/Q18c-CuboidAB.png
0580-2025MayJune-Paper43-Q19,0,2,2025MayJune,Paper43,Q19,Q19-CumulativeFreqTable.png,2025MayJune/Paper43/Q19/Q19-CumulativeFreqTable.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q19/Q19-CumulativeFreqTable.png
0580-2025MayJune-Paper43-Q19,1,2,2025MayJune,Paper43,Q19,Q19a-CumulativeFreqGrid.png,2025MayJune/Paper43/Q19/Q19a-CumulativeFreqGrid.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q19/Q19a-CumulativeFreqGrid.png
0580-2025MayJune-Paper43-Q21,0,1,2025MayJune,Paper43,Q21,Q21-TriangleSegment.png,2025MayJune/Paper43/Q21/Q21-TriangleSegment.png,https://git25math.github.io/25maths-cie0580-figures/2025MayJune/Paper43/Q21/Q21-TriangleSegment.png
